-0.18265645 0.16598316 0.014514964 0.11576856 0.09398559 -0.23123887 -0.360785 -0.14330517 0.37776247 0.2847399 -0.29717 0.1024069 -0.2479253 -0.10001907 -0.27363485 -0.008231272 0.3728485 -0.07519336 -0.101488374 0.15307397 -0.31925824 -0.10072977 0.08320181 -0.25420868 0.25788054 -0.23932432 0.5831125 -0.07969645 -0.14385732 0.190442 0.3643345 -0.12718792 -0.02685221 -0.051185526 0.017842643 -0.18033253 -0.019713357 -0.06524846 -0.14345671 -0.063966066 -0.18162082 0.21196076 -0.3852786 0.12681274 0.15984555 -0.012493634 0.41964898 0.48558593 -0.29801658 0.023292148 -0.426518 0.25337896 -0.2196369 0.34538653 -0.58119833 -0.2274383 -0.07632155 0.1606548 -0.056167506 0.106512845 0.3737008 0.5928186 -0.25605023 0.4049504 -0.2174584 -0.11746322 -0.116633564 0.058018893 -0.15837628 -0.017856017 0.48598886 -0.085754514 0.22267868 -0.5083185 -0.20029405 -0.15770136 0.41336933 0.14148878 0.38679117 -0.24769932 0.213643 0.20915069 -0.104616016 -0.093197994 -0.04068832 -0.11478724 0.16272305 0.26023605 -0.29390228 -0.34287477 -0.16464375 0.05927813 0.40087807 -0.32159513 -0.043027688 -0.3873038 -0.3354633 0.27386883 0.054192416 0.058943413 0.13333401 0.29141766 -0.26895282 -0.07049846 -0.015083119 0.39319158 0.055792872 0.04915833 -0.2628515 -0.08243027 -0.039378043 0.38868183 -0.25629374 0.48227552 0.26266098 -0.28746247 -0.11315666 -0.39948964 0.36360157 -0.05630439 0.047204886 0.22355716 -0.12001727 0.1991969 -0.63243973 0.4308224 -0.07026981 0.013705719 -0.34800437 -0.42477727 0.029576188 0.34996378 0.32154995 -0.052637357 0.015181498 -0.050423175 -0.0040800516 -0.25210655 -0.46223912 0.094704814 -0.11567852 0.13422523 -0.046310075 0.059426963 0.24195603 -0.16572471 0.7299137 -0.1653485 -0.16933516 0.0697221 -0.3096879 -0.1042264 0.10116605 -0.09498004 0.06816057 -0.088832796 -0.21883799 0.16885145 0.21893913 -0.2509756 0.11674647 0.07033791 0.3065692 0.022301873 0.021903796 -0.24505666 -0.15766378 -0.22995482 -0.28184015 0.20902571 -0.007884255 0.10820104 0.34690195 -0.0018984352 0.0415218 -0.029656494 -0.19553615 0.081634216 0.33139384 0.03778781 -0.22289059 0.034062278 0.056649618 0.80374753 0.78678256 -0.112685174 0.048424587 0.4033357 -0.5247896 -0.21292846 0.13693015 0.15038496 0.44620833 0.44254935 0.06212678 0.1833161 -0.1320152 0.0559847 0.035511766 -0.09170259	FAC
0.33853292 -0.010248057 0.004061828 -0.0027098265 0.33950174 -0.039008666 -0.52797854 -0.18834017 0.54558086 0.36135665 -0.11366392 -0.1207849 -0.28188765 -0.07046611 -0.41082504 0.12470943 0.08255 -0.00031023374 -0.088983364 0.1402767 0.032567877 -0.08517511 -0.12927096 -0.4552745 0.039470233 -0.019291693 0.49458292 -0.2210119 -0.1633585 -0.115830325 0.20898941 -0.19614436 -0.06569171 -0.07686312 0.12974344 -0.4853282 -0.17086579 -0.019912394 -0.08199405 0.09349689 -0.17213365 0.16862792 0.15828978 0.36185727 0.056908663 -0.011430697 0.2786305 0.43077585 0.108097166 0.24592584 -0.3351102 0.1353961 0.09354407 0.31113166 -0.4912312 -0.38961843 0.04533324 0.021057218 0.020159382 0.20882417 0.27986306 0.26462924 -0.03347271 0.4934768 -0.19401395 0.13034739 -0.04651989 -0.05342373 0.09120561 -0.18412721 0.08781639 0.089208156 0.12294704 -0.26434535 -0.32330468 0.295127 0.41567126 0.27745116 0.5443432 -0.33114162 -0.01640251 0.24169925 -0.25909975 -0.12383742 -0.2047718 -0.37165982 0.031824768 0.34838563 0.05178231 -0.15952559 0.13857031 -0.0065290304 0.28169426 -0.54143715 -0.023385404 -0.19538009 -0.42273358 0.12645641 0.012681491 -0.023526002 0.14673483 0.3367774 -0.063327104 -0.14959092 0.01155063 0.41050512 -0.140492 0.36203045 -0.14153914 0.14219685 -0.07634699 0.12337117 -0.31440142 0.24130838 0.3218053 -0.16615696 0.0069747595 -0.36617017 0.11152233 -0.030959453 0.06872676 0.049525637 -0.13881147 0.27255413 -0.281517 0.118199214 -0.20174375 0.11828121 -0.014489061 -0.32747504 0.013826829 0.037512667 0.06679743 0.20427734 -0.23048347 -0.157166 0.031630304 0.057159677 -0.32698986 0.22359161 -0.35116988 0.027986147 -0.2621149 0.05938798 0.17587766 -0.049748663 0.7551429 0.07749761 -0.0009950344 0.17337586 -0.17788303 -0.07223496 0.08425163 -0.26482075 -0.09959174 -0.3905475 0.016937202 0.34573004 0.18521987 -0.1786653 -0.107823364 0.12990251 0.29489735 0.25203234 0.06968761 -0.19302839 0.05799885 -0.12206942 -0.4237257 0.14443654 0.22411811 0.23168823 0.1617857 -0.08598476 -0.10023791 0.28736964 0.029910138 -0.031031173 0.38754603 -0.04788432 0.28492624 0.16962036 0.2709565 0.4180632 0.50714993 0.15039626 -0.18961519 0.3291428 -0.47810405 -0.072800756 0.1414383 0.10530833 0.42452043 0.39295465 0.099319875 0.08925508 -0.019433178 0.20394804 -0.15072444 -0.10161012	FAC
-0.09138807 0.21968406 0.14346889 0.15316719 0.041596357 -0.11254112 0.01999442 0.12044824 0.3656664 0.14866827 -0.013091267 -0.092723876 -0.12056365 -0.055079564 -0.38251558 0.1731765 0.123159505 0.13670598 -0.00820402 0.14948678 -0.1535052 0.28355825 -0.28136036 -0.1166249 0.19119063 -0.18319164 0.44601688 0.057303168 -0.26372573 -0.06818868 -0.095400594 -0.075454034 -0.06882757 0.03665543 0.019437982 -0.073520236 0.16156833 -0.08206659 0.1403407 -0.21836653 -0.088582516 0.42950806 -0.15678422 0.455535 -0.092229575 -0.15931028 0.2239616 0.14117298 -0.12190972 0.11047227 -0.21842127 0.16578497 -0.09210526 0.46047676 -0.23593923 -0.28685012 0.021749694 0.15303522 -0.11060858 0.08828899 -0.11941625 0.317358 -0.07793183 0.26697046 -0.19029567 -0.08150593 -0.06347364 0.015865736 0.1223772 0.022197293 0.12799184 0.045875452 0.0583794 -0.14657637 -0.10564332 0.10270032 0.20811403 0.08965027 0.13918461 -0.10236242 -0.061830934 0.38868254 -0.082005456 -0.21765345 -0.15444145 -0.36953723 0.05790235 0.06129919 0.03209857 -0.030892227 -0.10644081 0.18392274 0.18013917 -0.31966817 -0.015566196 -0.017395314 -0.15097609 0.08665675 0.009075885 0.0031361915 -0.051676296 0.3640081 -0.21288328 -0.28152043 0.030497814 0.4069984 0.07914912 0.2512838 -0.07691892 0.07293753 -0.05347206 0.20931527 -0.22489487 0.27574316 0.28555208 -0.24530585 -0.15703061 -0.15550883 0.22416824 -0.049358528 0.15734869 0.089987926 -0.14491294 0.11876446 -0.43822998 0.25518683 -0.07919967 -0.08157303 -0.037576444 -0.25248006 0.0847189 0.1556822 0.044459123 -0.045656856 -0.018349443 -0.085048236 0.023533601 0.0008393938 -0.4691721 0.05110267 -0.19702475 0.016995113 -0.15916075 0.25194424 -0.09058532 -0.01988542 0.4610567 -0.14227189 -0.08241335 0.07864132 -0.11923368 -0.272688 -0.04932332 -0.035008606 -0.329776 -0.38938084 -0.15241213 0.084185734 0.3593956 -0.13092852 -0.13906714 0.034445427 0.3274156 0.0280895 -0.21858773 -0.2526335 -0.19960867 -0.17602772 -0.40351173 -0.15113156 0.22989073 0.047599632 0.25705668 0.0170206 -0.09307817 0.0851464 -0.04092352 0.03414568 0.16777278 -0.2050294 0.49843022 -0.00583755 0.23011822 0.3698202 0.49018908 0.06725814 -0.057192285 0.29794034 -0.5036896 0.21138223 -0.096471995 0.053283516 0.15134472 -0.036933757 0.077364445 0.16982485 -0.124576434 0.40724766 -0.06636629 -0.14415354	FAC
0.010989088 0.17890579 -0.06344795 0.13399382 0.17045136 -0.17316799 -0.48494112 -0.1742147 0.5504789 0.6008806 -0.0052255034 -0.03150794 0.20862545 0.06283269 0.14555962 -0.23082222 0.55763805 -0.095324375 -0.20524496 -0.16641168 0.3476893 0.2271073 -0.19226818 -0.3452029 0.29344386 -0.10689132 0.5380918 -0.10073047 -0.18959408 0.34139836 0.0528978 -0.27540684 -0.19873752 0.07160851 -0.2944866 -0.039373744 0.24701148 -0.09137262 0.37943593 -0.22149831 -0.29748818 0.20809409 0.50216424 0.17141621 0.48479712 -0.79124326 0.16984585 0.2838011 -0.01210522 0.20564425 -0.09399438 0.08733359 0.29071012 0.60023254 -0.511372 -0.05337532 0.38394836 -0.116867684 -0.18731742 0.066594206 0.39209598 0.39523515 0.12114958 0.28865445 0.08112747 0.08424095 0.33068737 0.057506964 0.57228494 0.050752006 0.20406084 0.46012348 -0.049951904 -0.427336 -0.57664245 0.12003126 0.32535392 -0.08370931 -0.001978438 -0.031523827 -0.03438714 -0.39441752 -0.16031812 0.2843395 0.08693106 -0.5713791 -0.04966361 0.27462566 -0.03749714 0.05500785 0.23770513 0.035532534 0.72134906 -0.21464266 0.057597864 0.037758447 -0.49559158 0.2620198 0.12488389 -0.16907844 0.099363744 0.41505712 -0.044532906 0.032666594 -0.12134093 0.27039745 0.24760298 0.17273821 0.18821922 -0.1132773 -0.30407614 0.17665216 -0.15702006 -0.06857807 0.25557983 -0.2202345 -0.029518077 -0.41294977 0.21373056 -0.12732743 0.10059939 0.03859581 -0.018241908 0.4504828 -0.73328674 0.4487136 -0.14777474 0.045758057 -0.28448147 -0.43180296 -0.12557034 0.19839896 -0.038500678 0.39651293 0.22193259 0.23085609 -0.09535519 0.006732778 -0.30909476 -0.23696385 -0.100783475 0.17431071 -0.11784007 0.25309113 0.38812014 -0.37348425 0.10179253 0.09795326 -0.35246375 0.35432053 -0.3352884 0.034153625 -0.16652471 -0.54981184 -0.466801 -0.23623878 -0.20515709 -0.014205857 0.36869544 -0.07808115 -0.72548825 -0.13218227 0.72274405 -0.26263946 0.25090227 -0.48673224 -0.1451708 0.051652186 -0.4659625 -0.28882286 -0.08043647 0.13393205 0.011672902 0.09833709 -0.22401087 -0.30844098 0.12653984 0.14501314 -0.16320969 0.19319034 0.16410366 0.010273553 0.1279076 0.12303061 0.35547084 0.20046063 -0.2741725 0.38820702 -0.44663092 0.028616598 0.1283612 -0.3158874 0.10516653 -0.2550269 0.17304066 0.15021734 0.032538027 0.25783125 0.203347 0.035750814	FAC
0.08404951 0.13101135 -0.16589178 0.36683345 0.28473866 -0.16176097 -0.3560187 -0.12091977 0.26098278 0.26798394 -0.21343023 -0.11533814 -0.22469519 -0.095063195 -0.46431977 0.0069777495 0.07986188 -0.10474833 -0.123782225 0.1833122 -0.1509737 -0.13067421 -0.07324944 -0.27433363 0.27768666 -0.13775603 0.6415947 -0.20267436 -0.006614623 0.043122094 0.12704243 -0.20383966 -0.03978181 -0.1596458 0.17250268 -0.34367478 -0.11726744 -0.0096316775 -0.015357512 -0.12660505 -0.34626013 0.38811892 0.006751299 0.24504805 -0.13680239 -0.07004729 -0.008825303 0.4548326 -0.10927904 0.19814739 -0.50759417 0.105720945 -0.18767205 0.3418444 -0.5697947 -0.25513184 -0.06971733 0.1265384 0.07529292 0.038248356 0.12660132 0.4168943 0.07168419 0.3518403 -0.15708263 0.18622352 -0.03993297 0.09526564 -0.057263497 -0.08060955 0.3751126 0.05252508 0.26506963 -0.32799467 -0.35451815 0.13951766 0.3449983 0.19342987 0.37218878 -0.2843473 -0.0031925642 0.24296348 -0.021128794 -0.041221373 -0.18495478 -0.3626468 0.17026246 0.39730594 -0.090459965 -0.32277477 -0.17270896 -0.068107724 0.5573351 -0.39671046 -0.118304715 -0.34389368 -0.2710949 0.057568856 -0.09354121 0.21674837 0.1112018 0.3015813 -0.24030726 -0.29538637 0.020339433 0.20180614 0.0497017 0.24003232 -0.16398057 0.18830161 -0.017731057 0.20613207 -0.33217838 0.36687928 0.17349553 -0.22093469 -0.3415274 -0.40317398 0.21952696 -0.04317728 0.08129576 0.16428193 -0.07513545 0.12338007 -0.65638965 0.34680957 0.011418008 -0.13894922 -0.37229672 -0.2257133 0.013008615 0.33400622 -0.008246113 0.01863718 -0.2293945 -0.14929909 0.005233072 -0.046983775 -0.3232042 0.119675495 -0.1480586 0.04404488 -0.110770725 0.12416337 0.25425696 -0.03260642 0.43952346 0.05073736 -0.033207916 0.17071691 -0.2547037 -0.18483233 -0.034619126 -0.29437876 0.082737155 -0.23511595 -0.24678288 0.23203503 0.47534314 -0.19487754 0.13654941 0.039094515 0.4883674 0.10485084 -0.2057826 -0.16904956 0.038492713 -0.21483032 -0.4746405 -0.061350778 0.106927425 0.22536442 0.20350687 0.09704069 -0.039813567 0.26029146 -0.16604899 0.20964473 0.27731726 -0.14945425 0.1216255 0.08965074 0.26404878 0.6418603 0.6920312 0.09115857 -0.11381722 0.306176 -0.45710787 -0.030335024 0.080778375 0.14604893 0.25206235 0.50453436 -0.08973695 -0.04801301 -0.16338784 0.07631586 -0.13312015 -0.09682141	FAC
0.40235662 -0.54962295 -0.48053986 0.13113736 0.08313094 -0.68104047 -0.2157517 0.005103343 -0.05728024 0.047173437 -0.23604599 0.06704985 -0.44084427 -0.17466755 -0.34298873 -0.10118061 -0.3705646 0.20977049 0.2833453 0.1255541 0.16376804 0.2276659 0.06208945 -0.23289154 -0.70190996 0.026651664 1.3573507 0.049126595 0.092468396 0.5838926 0.101104856 0.20598064 -0.21738303 -0.090176046 -0.5003769 -0.095608145 -0.3418171 0.21105877 0.1087332 -0.17810188 -0.2959716 -0.004647851 0.6443655 0.52359074 -0.13537595 -0.57395005 0.37171432 0.2987571 0.5578252 0.38003317 -0.81039506 -0.14214313 -0.40384063 0.06902244 0.04670432 -0.016492998 0.18138057 0.19255184 -0.30335674 0.721483 0.2042502 0.5327748 0.2267328 0.2945752 -0.0070134583 0.023100693 -0.10167277 0.23971494 0.33268547 -0.49021855 0.39810658 0.47022447 0.17926572 -0.18610075 -0.30576938 0.29949066 0.947869 0.1372711 0.6931942 0.0499062 -0.016865142 -0.13696407 0.004746268 -0.049727716 0.7643315 0.03257469 0.23160945 0.11439041 -0.08350166 -0.05453622 -0.35120237 0.15668938 0.0053312266 -0.010784538 0.39929566 -0.22008756 0.29615018 0.017103432 -0.22123042 0.015529132 -0.07888477 0.52043223 -0.04091691 -0.15614818 -0.061128594 -0.28937823 0.06328099 -0.29478842 -0.12486781 -0.11714406 -0.35705277 0.004193115 0.07219318 0.06398705 -0.032967623 0.010569178 -0.67349154 0.014175338 0.18932074 -0.13645923 0.13766174 0.22459781 -0.049151883 0.15736203 -0.35339105 0.4145247 -0.594044 -0.5891965 -0.086520344 0.05321563 -0.015689913 0.5113292 0.061235648 0.22050412 -0.08466824 -0.52564627 -0.14572667 -0.34039137 0.4339892 -0.059556913 -0.46199128 0.19395363 0.5343695 0.31819615 -0.22513667 -0.11430836 0.21291235 0.42499667 -0.20547235 0.3133899 -0.3458314 -0.30235144 -0.42897454 -0.23497236 -0.070518024 0.03277283 0.070927605 0.56579083 0.22035877 0.48793036 -0.601855 0.12411568 0.28674033 -0.33773983 0.41448036 -0.18613975 0.25119108 -0.122683644 -0.25413224 -0.32470703 0.21461271 -0.110437565 0.2590288 0.31479463 -0.4047775 -0.45319876 -0.13918285 -0.62875897 0.35857442 -0.079718366 -0.0503077 0.3441778 -0.14130662 -0.47442752 0.026040122 0.10200008 0.1889299 -0.57553846 0.050537407 -0.26426724 0.18677603 0.17953034 -0.08246462 -0.15593602 0.14459985 0.58796644 0.06467367 0.27304217 0.08124661 0.41658387	FAC
0.5391864 -0.049991667 -0.18669012 0.06825464 0.57314867 -0.21208622 -0.66930574 -0.35898265 0.31909502 0.18250659 -0.22974709 -0.08127047 -0.54189175 0.022983942 -0.19013615 0.217964 0.085833214 -0.30105397 -0.13633412 0.22751302 -0.1389704 0.31571615 -0.029671015 -0.28753603 0.030964132 -0.33389008 0.64147997 -0.18798728 -0.21640329 0.30965063 0.5364559 -0.24508922 -0.14269008 -0.30914673 -0.041908648 -0.38506958 -0.052701764 0.03194809 -0.02304553 0.080600545 0.009843291 0.32195318 -0.45656374 0.12774085 -0.14841034 -0.14712468 -0.09387175 0.7688422 -0.22844175 0.09818128 -0.6348075 0.13779044 -0.08300466 -0.048964597 -0.6967842 -0.5812562 -0.1617666 0.2782431 -0.14722027 0.28279436 0.34927127 0.24590588 -0.121807985 0.49361157 -0.36278334 0.1249988 0.044399597 -0.10098995 -0.2729195 -0.35664457 0.36772132 0.1298578 0.16439113 -0.29227424 -0.23677182 0.06834388 0.35998723 0.62317085 0.3723625 -0.45517278 0.0520195 0.23222324 0.15628426 -0.512208 0.1267761 0.0031477886 -0.09220094 0.46673885 -0.10758199 -0.14526659 0.0063512423 0.027576437 0.33176628 -0.4793338 -0.11360146 -0.32050368 -0.5794452 0.34051442 -0.12631753 0.2709135 0.00877638 0.27117792 0.11253033 -0.2672237 0.12503092 0.28387922 0.2728062 -0.035180446 0.097974956 0.12529147 0.06256157 0.3006989 -0.15474817 0.53861797 0.12015999 0.13056052 -0.24366885 -0.089897454 -0.05557273 -0.19050162 0.1425349 0.052731443 -0.117482625 0.18139303 -0.38682577 0.35948986 -0.16374977 -0.091033705 -0.056390967 -0.033367503 0.104970366 0.25391397 0.21634318 0.25292087 -0.41643026 -0.1582591 -0.34989527 -0.1104541 -0.44354093 0.040110044 -0.032452032 -0.22925454 -0.021776509 -0.21798693 0.23637654 -0.090320386 0.45830232 0.020835165 -0.042696446 0.05918463 -0.24464214 0.16872947 0.37980795 -0.16354202 0.2542388 -0.04374242 -0.3875125 0.25089067 0.25609687 -0.23932739 -0.073332526 -0.15460779 -0.053723305 0.2493589 0.12076621 -0.3179151 0.35213512 0.12568519 -0.2937401 0.15727322 0.07227326 0.36590672 0.36246407 0.044375133 0.10719188 0.0482634 0.24481095 -0.029103734 0.80591273 0.027714327 -0.12216676 0.22335461 0.014518923 0.5322256 -0.0072563943 -0.11606286 -0.20361832 0.1103623 -0.312988 -0.08384391 0.07941509 -0.055137996 0.19323914 0.14519766 0.04891123 -0.3088345 -0.16051647 -0.15719166 -0.22349802 0.16042963	FAC
0.08181495 0.02899212 -0.17521428 0.10426029 0.1213362 -0.08372433 -0.3252783 -0.073320694 0.29576954 0.37287974 -0.31808594 0.014646212 -0.27196854 0.03156935 -0.22210558 0.06699444 0.19365664 -0.06783305 0.09917704 0.08673739 -0.07822593 -0.01913625 0.045152888 -0.23022516 0.017760007 -0.29081053 0.46425083 -0.1451622 -0.11813236 0.13514534 0.23875396 0.01871486 -0.033027634 -0.027580978 -0.1004298 -0.21697015 -0.095449336 0.085061446 -0.09017738 -0.12299437 -0.1966693 0.31699917 -0.16282052 0.088073336 0.13708343 0.0040580337 0.2393263 0.35236663 0.09200202 0.16465071 -0.40481973 0.12454276 -0.04559204 0.20985097 -0.23380193 -0.19908227 -0.0154539775 0.25659955 -0.028161598 0.10681389 0.42272228 0.26891938 -0.10673633 0.41779292 -0.06898466 -0.017963417 -0.093160465 -0.02738803 -0.11761202 -0.18897073 0.26826972 -0.004685295 0.21438256 -0.26564625 -0.13578774 -0.027155781 0.10128586 0.04470067 0.24866693 -0.2109948 0.08024356 0.10042729 0.0052894787 -0.04810495 -0.026693193 -0.16425584 0.15071537 0.25214505 -0.13600622 0.028233793 -0.005559231 0.07733583 0.25300542 -0.2787676 0.005384495 -0.3435166 -0.22231339 0.07289502 0.14622098 0.06916017 0.31944394 0.2690321 -0.1620036 -0.019936714 0.061262302 0.24230187 0.06795613 0.20553222 -0.05031544 0.036241923 -0.090367995 0.19360399 -0.2269589 0.21379821 0.20306548 -0.19987182 -0.20803533 -0.26982182 0.19750664 0.023973396 0.13537768 0.21824911 -0.08280677 0.28781444 -0.4011014 0.19703016 -0.04409615 -0.007560889 -0.12618448 -0.1999172 0.09751873 0.3838521 0.12502842 -0.0029455954 -0.036326054 -0.062045798 -0.09227773 -0.23478745 -0.2583832 0.03700588 -0.030833498 0.014421405 0.007109727 0.005850648 0.12960644 -0.039888404 0.44126412 0.013301704 -0.090412796 0.016765324 -0.3447948 -0.042899355 0.07402071 -0.013828762 0.046524506 -0.07716226 -0.2521527 0.25524566 0.25946572 -0.16367689 -0.11950019 0.034186352 0.43314648 0.16383155 -0.10023881 -0.10449777 -0.13409664 -0.093561165 -0.33500993 0.062168688 0.07724913 0.020454472 0.17382905 -0.023651816 -0.04636878 0.0469166 0.039888073 0.122758776 0.2458864 -0.05510742 0.18717457 0.040782355 0.16421816 0.5549195 0.5623422 -0.032206666 -0.13908994 0.20919023 -0.37874827 -0.22801039 -0.012584052 0.00047817358 0.36472252 0.18653558 -0.02099509 0.012302771 -0.2549666 -0.02295911 -0.05510622 -0.05672706	ISSUE
-0.00041046974 -0.044464722 -0.056961186 0.08267444 -0.037451167 -0.09513985 -0.057143334 -0.05360585 0.09373616 0.18974322 -0.1098186 -0.025760645 -0.12304832 -0.07457714 -0.22519454 -0.2048006 0.09848724 -0.16587524 -0.031638466 0.15157917 0.07892686 0.18859285 -0.056548312 -0.060423233 0.16856894 -0.17407604 0.40412056 -0.17502685 -0.23298636 0.09808014 0.16330616 -0.0795762 0.02700666 0.06188161 0.18041417 -0.23445149 0.28185567 -0.20605493 0.054571826 -0.13067654 0.07687832 0.17783886 0.16322784 0.12232829 0.31138244 -0.16870765 0.24110481 0.20226057 -0.33458865 -0.08920659 -0.55001456 0.17955674 -0.025010634 0.11698625 -0.5899169 -0.22938135 0.07538779 0.10133326 0.07515374 0.6192216 0.47356206 0.23888443 0.12600194 0.3149137 -0.19730264 -0.11377131 0.086572886 -0.006436322 -0.20794074 -0.12560783 0.21969013 -0.026958283 0.30002978 -0.18388687 -0.29851747 0.27178064 0.27315083 0.153074 0.4495265 -0.092319496 0.11179615 -0.27107444 -0.1088685 -0.10681456 0.11958495 -0.12041463 0.15859032 0.18214783 0.012770129 -0.25641686 -0.19647153 -0.017240994 0.5342793 -0.07185569 0.31377497 -0.09037563 -0.35661167 0.3689853 -0.099566646 -0.08618079 0.09720622 0.32199526 -0.056426942 0.16244215 0.3338179 0.37444457 0.027230347 0.026228974 0.22118516 0.044732634 -0.24423729 -0.1473566 -0.21135797 0.27587947 -0.019883782 -0.1776858 -0.29351223 -0.48999995 0.27958167 -0.23613328 0.06803355 0.050109424 0.003346028 0.13631783 -0.440577 0.512863 -0.115236655 0.03581695 -0.09234249 -0.09562242 0.18100731 0.32644084 0.4152377 0.08963135 -0.1683764 -0.04372148 -0.309586 -0.018002614 -0.39365795 0.04722884 -0.0063198805 -0.1289556 -0.15103626 0.1886582 0.268923 -0.14620104 0.35904104 -0.05430561 0.005779496 0.029397603 -0.44083133 -0.0633533 -0.067925274 -0.28034213 0.055229817 -0.17156148 -0.041705027 0.26304436 0.23967697 -0.18252458 -0.17367245 -0.079417035 0.20719618 -0.2175433 0.03809126 -0.11735398 -0.34453073 -0.07989202 -0.3730469 -0.16626996 0.058240697 0.13341348 0.17344157 -0.05590969 -0.07198817 -0.19340722 -0.050995953 0.03986675 0.44122264 -0.16753058 0.12463493 -0.14807664 0.09604975 0.46274975 0.42995363 0.08598901 0.09148596 0.40140224 -0.50711673 -0.10494972 0.07948224 -0.334329 0.47498292 0.01963063 -0.08563402 0.013944696 0.08750726 0.1362669 0.06543679 0.31189924	ANALYSIS
0.1319434 -0.0749231 0.027274696 0.008338515 0.12853752 -0.20538297 -0.43242148 -0.1983017 0.35487092 0.45555323 -0.0031197914 0.041649323 -0.06567184 -0.075566076 -0.09862179 0.0071759005 0.052466236 0.012134515 -0.27889875 0.22527668 0.1825424 -0.12138092 -0.16454822 -0.18920334 0.049311712 -0.14406142 0.4387758 -0.36814064 -0.054921415 0.0765674 0.06133307 0.004371532 -0.17190477 -0.0003673972 -0.081568316 -0.23449446 -0.045309428 -0.26716846 0.048201468 0.09067633 -0.37346035 0.21191886 0.12134079 0.1910875 0.20035061 -0.36313787 0.32436568 0.1281562 -0.013248913 0.07132928 -0.3968759 -0.060814667 -0.082255125 0.008087168 -0.6441714 0.06424723 0.16579941 -0.027673075 -0.110392615 0.39835498 0.25472352 0.28573003 0.24567126 0.056908194 -0.017977925 0.037485104 0.11375634 -0.19782822 0.18808927 -0.16351417 0.12218181 0.059425436 0.21163854 -0.3127906 -0.663223 0.06756452 0.32366818 0.08322849 0.2665749 -0.2736578 -0.03771766 0.05237883 -0.00013849659 -0.35335287 0.26545036 -0.2514671 0.13343984 0.27078936 -0.24631815 -0.12024736 -0.1921597 -0.058132064 0.55466604 -0.39728722 -0.03148953 -0.12433175 -0.37819305 0.19683245 -0.10661454 -0.07872262 0.14608125 0.40193567 -0.027625596 -0.09326842 0.16450416 0.39096722 0.15542725 -0.037922274 0.005217198 0.04147511 -0.07307515 -0.15378596 0.2236348 0.22165918 0.176039 -0.21697314 -0.32275862 -0.6420643 0.15258418 -0.3638424 0.0060749133 0.15138695 -0.161091 0.14792597 -0.77764463 0.35034356 -0.00511311 0.042055085 -0.34582415 -0.3038343 0.16144855 0.4019144 0.30422217 -0.13883321 -0.17925312 -0.073070966 -0.1949688 0.008058 -0.009394588 0.034097165 -0.2524412 0.093213044 0.004824448 0.00962694 0.2533466 -0.0024929412 0.23180152 0.18569715 0.15533704 0.3375886 -0.42771867 -0.027657406 0.08108744 -0.3899206 0.002574024 -0.30717176 -0.3138053 -0.028261818 0.21789262 -0.35344043 -0.3011476 -0.044361968 0.27172232 -0.22577585 0.11611546 -0.16593188 -0.33675662 0.086109065 -0.18268645 -0.17987287 0.07139291 0.19337814 0.32334325 -0.07083678 0.14461347 -0.049211998 0.0061120777 0.31110734 0.39284235 0.040850144 -0.063923046 -0.007887609 -0.2189439 0.5575687 0.56404024 0.1197257 0.14932671 0.34716812 -0.24059108 0.048777893 0.2319937 -0.21608452 0.18492074 0.1250708 0.06087702 0.24669875 -0.07491434 0.2145115 -0.20805898 0.14630556	ANALYSIS
